10,6935496,send,1
10,6937592,send,2
11,6935496,send,1
11,6937592,send,2
12,6935496,send,1
12,6937592,send,2
13,6935496,send,1
13,6937592,send,2
14,6935496,send,1
14,6937592,send,2
15,6935496,send,1
15,6937592,send,2
16,6935496,send,1
16,6937592,send,2
17,6935496,send,1
17,6937592,send,2
18,6935496,send,1
18,6937592,send,2
10,6935496,send,3
10,6937592,send,4
11,6935496,send,3
11,6937592,send,4
12,6935496,send,3
12,6937592,send,4
13,6935496,send,3
13,6937592,send,4
14,6935496,send,3
14,6937592,send,4
15,6935496,send,3
15,6937592,send,4
16,6935496,send,3
16,6937592,send,4
17,6935496,send,3
17,6937592,send,4
10,6935496,send,5
10,6937592,send,6
13,6935496,send,5
13,6937592,send,6
14,6935496,send,5
14,6937592,send,6
15,6935496,send,5
15,6937592,send,6
16,6935496,send,5
16,6937592,send,6
17,6935496,send,5
17,6937592,send,6
11,6935496,send,5
11,6937592,send,6
18,6935496,send,3
18,6937592,send,4
10,6935496,send,7
10,6937592,send,8
13,6935496,send,7
13,6937592,send,8
11,6935496,send,7
11,6937592,send,8
12,6935496,send,5
12,6937592,send,6
18,6935496,send,5
18,6937592,send,6
10,6935496,send,9
10,6937592,send,10
14,6935496,send,7
14,6937592,send,8
15,6935496,send,7
15,6937592,send,8
16,6935496,send,7
16,6937592,send,8
17,6935496,send,7
17,6937592,send,8
13,6935496,send,9
13,6937592,send,10
11,6935496,send,9
11,6937592,send,10
12,6935496,send,7
12,6937592,send,8
18,6935496,send,7
18,6937592,send,8
10,6935496,send,11
10,6937592,send,12
14,6935496,send,9
14,6937592,send,10
15,6935496,send,9
15,6937592,send,10
16,6935496,send,9
16,6937592,send,10
17,6935496,send,9
17,6937592,send,10
13,6935496,send,11
13,6937592,send,12
11,6935496,send,11
11,6937592,send,12
12,6935496,send,9
12,6937592,send,10
18,6935496,send,9
18,6937592,send,10
10,6935496,send,13
10,6937592,send,14
14,6935496,send,11
14,6937592,send,12
15,6935496,send,11
15,6937592,send,12
16,6935496,send,11
16,6937592,send,12
17,6935496,send,11
17,6937592,send,12
13,6935496,send,13
13,6937592,send,14
11,6935496,send,13
11,6937592,send,14
12,6935496,send,11
12,6937592,send,12
