2,5818252,send,1
2,5818340,send,2
4,5818252,send,1
4,5818340,send,2
8,5818252,send,1
8,5818340,send,2
6,5818252,send,1
6,5818340,send,2
10,5818252,send,1
10,5818340,send,2
2,5818252,send,3
2,5818340,send,4
4,5818252,send,3
4,5818340,send,4
8,5818252,send,3
8,5818340,send,4
6,5818252,send,3
6,5818340,send,4
10,5818252,send,3
10,5818340,send,4
2,5818252,send,5
2,5818340,send,6
4,5818252,send,5
4,5818340,send,6
8,5818252,send,5
8,5818340,send,6
6,5818252,send,5
6,5818340,send,6
10,5818252,send,5
10,5818340,send,6
2,5818252,send,7
2,5818340,send,8
4,5818252,send,7
4,5818340,send,8
8,5818252,send,7
8,5818340,send,8
6,5818252,send,7
6,5818340,send,8
